Occupant Config,,,Crash Config,Sensor accuracy: adaptive system,,,,Non-adaptive system,,Seatbelt Component
101.2,1816,181.5,56,0.178301142,0.267451714,0.555770461,0.833655691,0.482655219,0.723982828,CLL
101.2,1816,188,40,0.010893822,0.016340733,0.011439979,0.017159969,0.013607144,0.020410717,CLL
101.2,1816,188,50,0.030484319,0.045726478,0.030440092,0.045660138,0.151230656,0.226845984,CLL
101.2,1816,188,56,0.06331286,0.094969291,0.059206066,0.088809099,0.496462281,0.744693421,CLL
49,1440,152,40,0.006783247,0.01017487,0.006755114,0.01013267,0.011726618,0.017589927,CLL
49,1440,152,50,0.040831677,0.061247516,0.051377347,0.077066021,0.017167123,0.025750684,CLL
49,1440,152,56,0.053423726,0.080135589,0.039577578,0.059366367,0.089606101,0.134409152,CLL
49,1440,159.6666667,40,0.003579676,0.005369514,0.00384903,0.005773544,0.022164583,0.033246875,CLL
49,1440,159.6666667,50,0.06057985,0.090869774,0.071327343,0.106991014,0.035205066,0.052807599,CLL
49,1440,159.6666667,56,0.094692445,0.142038667,0.083137508,0.124706262,0.128909102,0.193363652,CLL
49,1534,152,40,0.010481925,0.015722888,0.018131432,0.027197148,0.011459947,0.01718992,CLL
49,1534,152,50,0.011804938,0.017707407,0.012969553,0.01945433,0.015960888,0.023941332,CLL
49,1534,152,56,0.072292131,0.108438197,0.069892119,0.104838179,0.07564475,0.113467125,CLL
49,1534,159.6666667,40,0.031508289,0.047262433,0.038496853,0.05774528,0.023290455,0.034935683,CLL
49,1534,159.6666667,50,0.085318303,0.127977455,0.079646668,0.119470002,0.042039776,0.063059664,CLL
49,1534,159.6666667,56,0.062601547,0.093902321,0.063065219,0.094597829,0.156248848,0.234373273,CLL
49,1628,152,40,0.005402029,0.008103043,0.005397379,0.008096069,0.015435874,0.023153812,CLL
49,1628,152,50,0.009991586,0.014987379,0.013458431,0.020187646,0.023650023,0.035475034,CLL
49,1628,152,56,0.069461849,0.104192773,0.085032329,0.127548494,0.124988532,0.187482799,CLL
49,1628,159.6666667,40,0.030107737,0.045161605,0.033168495,0.049752742,0.024467349,0.036701024,CLL
49,1628,159.6666667,50,0.042181075,0.063271612,0.043276608,0.064914912,0.074297376,0.111446064,CLL
49,1628,159.6666667,56,0.108047699,0.162071548,0.120537146,0.180805719,0.176172029,0.264258043,CLL
49,1722,152,40,0.027154148,0.040731221,0.036024511,0.054036766,0.023179471,0.034769207,CLL
49,1722,152,50,0.144311272,0.216466908,0.164307018,0.246460527,0.074131507,0.11119726,CLL
49,1722,152,56,0.186588337,0.279882506,0.194259222,0.291388832,0.229103859,0.343655788,CLL
49,1722,159.6666667,40,0.017635703,0.026453555,0.017278612,0.025917917,0.025638819,0.038458228,CLL
49,1722,159.6666667,50,0.049568587,0.07435288,0.050968746,0.07645312,0.111424457,0.167136686,CLL
49,1722,159.6666667,56,0.12861374,0.19292061,0.128302265,0.192453397,0.226507024,0.339760535,CLL
49,1816,152,40,0.046314061,0.069471091,0.047903538,0.071855307,0.057950452,0.086925678,CLL
49,1816,152,50,0.193002168,0.289503252,0.186664924,0.279997386,0.174476162,0.261714243,CLL
49,1816,152,56,0.323459689,0.485189534,0.355844627,0.533766941,0.330448232,0.495672348,CLL
49,1816,159.6666667,40,0.031238079,0.046857119,0.035841703,0.053762555,0.026798666,0.040197998,CLL
49,1816,159.6666667,50,0.081411092,0.122116638,0.08173561,0.122603414,0.159140889,0.238711333,CLL
49,1816,159.6666667,56,0.216548791,0.324823186,0.271858697,0.407788045,0.270246579,0.405369868,CLL
58.66666667,1440,152,40,0.011741698,0.017612547,0.015523493,0.02328524,0.011951625,0.017927438,CLL
58.66666667,1440,152,50,0.026959875,0.040439812,0.061816758,0.092725137,0.018600094,0.027900141,CLL
58.66666667,1440,152,56,0.033034861,0.049552292,0.033682227,0.050523341,0.0713448,0.107017199,CLL
58.66666667,1440,159.6666667,40,0.017550051,0.026325077,0.017288233,0.02593235,0.026925504,0.040388256,CLL
58.66666667,1440,159.6666667,50,0.040813446,0.061220169,0.043042064,0.064563096,0.061827541,0.092741312,CLL
58.66666667,1440,159.6666667,56,0.108005902,0.162008853,0.121290089,0.181935134,0.16817213,0.252258195,CLL
58.66666667,1440,167.3333333,40,0.028541982,0.042812973,0.036963701,0.055445552,0.026068449,0.039102674,CLL
58.66666667,1440,167.3333333,50,0.065169897,0.097754845,0.081541359,0.122312039,0.059504882,0.089257322,CLL
58.66666667,1440,167.3333333,56,0.098003804,0.147005706,0.105939762,0.158909644,0.12599886,0.188998289,CLL
58.66666667,1440,175,40,0.007623255,0.011434883,0.009216189,0.013824284,0.012626588,0.018939883,CLL
58.66666667,1440,175,50,0.010468543,0.015702814,0.010428071,0.015642107,0.018480718,0.027721077,CLL
58.66666667,1440,175,56,0.023368933,0.035053399,0.029552286,0.04432843,0.053047469,0.079571203,CLL
58.66666667,1534,152,40,0.003352216,0.005028325,0.003321528,0.004982293,0.011741042,0.017611563,CLL
58.66666667,1534,152,50,0.02795881,0.041938215,0.027454793,0.04118219,0.016683221,0.025024831,CLL
58.66666667,1534,152,56,0.035716565,0.053574847,0.034387947,0.05158192,0.099725488,0.149588232,CLL
58.66666667,1534,159.6666667,40,0.015932143,0.023898214,0.017225981,0.025838971,0.028071284,0.042106926,CLL
58.66666667,1534,159.6666667,50,0.044206427,0.06630964,0.042912859,0.064369289,0.07283628,0.10925442,CLL
58.66666667,1534,159.6666667,56,0.15263202,0.22894803,0.214754181,0.322131272,0.188552112,0.282828168,CLL
58.66666667,1534,167.3333333,40,0.014092982,0.021139473,0.015835583,0.023753375,0.027371645,0.041057467,CLL
58.66666667,1534,167.3333333,50,0.048858047,0.07328707,0.0481745,0.072261751,0.07010872,0.105163081,CLL
58.66666667,1534,167.3333333,56,0.132383296,0.198574944,0.193668265,0.290502398,0.156385584,0.234578376,CLL
58.66666667,1534,175,40,0.001135707,0.00170356,0.000788271,0.001182407,0.012433887,0.01865083,CLL
58.66666667,1534,175,50,0.012430727,0.018646091,0.011326432,0.016989648,0.017945915,0.026918873,CLL
58.66666667,1534,175,56,0.033642272,0.050463407,0.033568878,0.050353316,0.058110777,0.087166165,CLL
58.66666667,1628,152,40,0.032868147,0.04930222,0.032746792,0.049120188,0.016255021,0.024382532,CLL
58.66666667,1628,152,50,0.012845278,0.019267917,0.015536773,0.023305159,0.024149493,0.036224239,CLL
58.66666667,1628,152,56,0.046947068,0.070420602,0.11139647,0.167094705,0.144491354,0.21673703,CLL
58.66666667,1628,159.6666667,40,0.018869805,0.028304708,0.025969894,0.038954841,0.029285789,0.043928683,CLL
58.66666667,1628,159.6666667,50,0.053415634,0.080123451,0.053455607,0.080183411,0.099662137,0.149493206,CLL
58.66666667,1628,159.6666667,56,0.156225502,0.234338253,0.155429608,0.233144412,0.209344353,0.31401653,CLL
58.66666667,1628,167.3333333,40,0.014328659,0.021492988,0.01376158,0.02064237,0.028678179,0.043017268,CLL
58.66666667,1628,167.3333333,50,0.069471299,0.104206948,0.079067866,0.118601799,0.093191808,0.139787713,CLL
58.66666667,1628,167.3333333,56,0.109049909,0.163574864,0.114344544,0.171516816,0.168218133,0.2523272,CLL
58.66666667,1628,175,40,0.004506707,0.006760061,0.004116952,0.006175429,0.018630207,0.02794531,CLL
58.66666667,1628,175,50,0.014383912,0.021575868,0.030669212,0.046003819,0.02947068,0.04420602,CLL
58.66666667,1628,175,56,0.044267746,0.06640162,0.049118019,0.073677029,0.071645681,0.107468522,CLL
58.66666667,1722,152,40,0.044032812,0.066049218,0.047549546,0.071324319,0.024364531,0.036546797,CLL
58.66666667,1722,152,50,0.016135812,0.024203718,0.034496367,0.05174455,0.07681472,0.11522208,CLL
58.66666667,1722,152,56,0.090028463,0.135042695,0.088796863,0.133195294,0.268887763,0.403331644,CLL
58.66666667,1722,159.6666667,40,0.033426464,0.050139695,0.041699708,0.062549561,0.030427873,0.04564181,CLL
58.66666667,1722,159.6666667,50,0.113156423,0.169734634,0.139240808,0.208861211,0.146297892,0.219446838,CLL
58.66666667,1722,159.6666667,56,0.172984342,0.259476512,0.176860243,0.265290364,0.256595466,0.384893199,CLL
58.66666667,1722,167.3333333,40,0.024621606,0.036932409,0.024135292,0.036202937,0.029980898,0.044971347,CLL
58.66666667,1722,167.3333333,50,0.058812678,0.088219017,0.058838665,0.088257998,0.116447689,0.174671534,CLL
58.66666667,1722,167.3333333,56,0.148748393,0.223122589,0.158584534,0.237876801,0.201305242,0.301957863,CLL
58.66666667,1722,175,40,0.005329907,0.00799486,0.005549908,0.008324862,0.027710617,0.041565925,CLL
58.66666667,1722,175,50,0.01117605,0.016764075,0.013937414,0.020906121,0.049316714,0.073975072,CLL
58.66666667,1722,175,56,0.081771766,0.122657648,0.070449359,0.105674039,0.104188909,0.156283364,CLL
58.66666667,1816,152,40,0.055025876,0.082538813,0.055747688,0.083621532,0.047668502,0.071502753,CLL
58.66666667,1816,152,50,0.159868919,0.239803378,0.15944017,0.239160255,0.186457771,0.279686657,CLL
58.66666667,1816,152,56,0.3282177,0.49232655,0.461727386,0.692591079,0.398791673,0.598187509,CLL
58.66666667,1816,159.6666667,40,0.040104817,0.060157225,0.034401656,0.051602485,0.051593379,0.077390068,CLL
58.66666667,1816,159.6666667,50,0.116231737,0.174347606,0.121590371,0.182385557,0.191081536,0.286622304,CLL
58.66666667,1816,159.6666667,56,0.216097432,0.324146148,0.226063103,0.339094654,0.318874355,0.478311532,CLL
58.66666667,1816,167.3333333,40,0.032046974,0.048070461,0.027622998,0.041434497,0.03850022,0.05775033,CLL
58.66666667,1816,167.3333333,50,0.065172353,0.09775853,0.067281685,0.100922528,0.145767431,0.218651147,CLL
58.66666667,1816,167.3333333,56,0.168187891,0.252281836,0.17087842,0.256317631,0.220385419,0.330578128,CLL
58.66666667,1816,175,40,0.00750649,0.011259735,0.00893265,0.013398975,0.032552361,0.048828542,CLL
58.66666667,1816,175,50,0.037565053,0.056347579,0.045749187,0.068623781,0.069915626,0.104873438,CLL
58.66666667,1816,175,56,0.083478088,0.125217132,0.094653393,0.14198009,0.132798104,0.199197157,CLL
68.33333333,1440,152,40,0.034137428,0.051206142,0.023887854,0.03583178,0.012998164,0.019497246,CLL
68.33333333,1440,152,50,0.026454031,0.039681047,0.026411176,0.039616764,0.039754052,0.059631078,CLL
68.33333333,1440,152,56,0.052450129,0.078675193,0.052331534,0.078497301,0.253736267,0.3806044,CLL
68.33333333,1440,159.6666667,40,0.017879963,0.026819944,0.027520867,0.041281301,0.031723678,0.047585517,CLL
68.33333333,1440,159.6666667,50,0.05521214,0.08281821,0.05403322,0.08104983,0.127786727,0.19168009,CLL
68.33333333,1440,159.6666667,56,0.124297793,0.186446689,0.12325476,0.18488214,0.245722068,0.368583102,CLL
68.33333333,1440,167.3333333,40,0.017057419,0.025586128,0.016803205,0.025204808,0.03092587,0.046388805,CLL
68.33333333,1440,167.3333333,50,0.064560843,0.096841264,0.074491036,0.111736554,0.099592476,0.149388714,CLL
68.33333333,1440,167.3333333,56,0.162345743,0.243518615,0.161253347,0.24188002,0.165517154,0.248275731,CLL
68.33333333,1440,175,40,0.003023446,0.004535168,0.004992485,0.007488728,0.014991224,0.022486836,CLL
68.33333333,1440,175,50,0.01532495,0.022987425,0.017095745,0.025643617,0.02401808,0.03602712,CLL
68.33333333,1440,175,56,0.042263204,0.063394806,0.039345711,0.059018567,0.066668556,0.100002834,CLL
68.33333333,1534,152,40,0.009257615,0.013886422,0.010081768,0.015122652,0.013411522,0.020117283,CLL
68.33333333,1534,152,50,0.028690398,0.043035597,0.028561831,0.042842746,0.092299175,0.138448763,CLL
68.33333333,1534,152,56,0.072643918,0.108965876,0.077678207,0.11651731,0.358906429,0.538359644,CLL
68.33333333,1534,159.6666667,40,0.024521235,0.036781852,0.037961411,0.056942117,0.032853484,0.049280226,CLL
68.33333333,1534,159.6666667,50,0.067075701,0.100613551,0.068226936,0.102340404,0.129109441,0.193664161,CLL
68.33333333,1534,159.6666667,56,0.149028592,0.223542889,0.155577308,0.233365961,0.277485149,0.416227724,CLL
68.33333333,1534,167.3333333,40,0.014522493,0.021783739,0.015033901,0.022550851,0.03224355,0.048365325,CLL
68.33333333,1534,167.3333333,50,0.067847957,0.101771935,0.076051215,0.114076823,0.106244914,0.159367371,CLL
68.33333333,1534,167.3333333,56,0.112558712,0.168838068,0.121840433,0.18276065,0.181173641,0.271760462,CLL
68.33333333,1534,175,40,0.00607276,0.009109139,0.005999029,0.008998543,0.014392614,0.021588922,CLL
68.33333333,1534,175,50,0.017950475,0.026925713,0.036765528,0.055148292,0.024399991,0.036599987,CLL
68.33333333,1534,175,56,0.03960666,0.05940999,0.039674842,0.059512263,0.056606666,0.084909999,CLL
68.33333333,1628,152,40,0.009436488,0.014154732,0.012834013,0.019251019,0.018420517,0.027630776,CLL
68.33333333,1628,152,50,0.050779343,0.076169014,0.050543368,0.075815052,0.124467032,0.186700549,CLL
68.33333333,1628,152,56,0.197383905,0.296075858,0.196384565,0.294576847,0.270758393,0.406137589,CLL
68.33333333,1628,159.6666667,40,0.037930048,0.056895073,0.053414283,0.080121425,0.034039855,0.051059783,CLL
68.33333333,1628,159.6666667,50,0.151402966,0.227104449,0.205710637,0.308565955,0.166958418,0.250437626,CLL
68.33333333,1628,159.6666667,56,0.225350646,0.338025969,0.237750502,0.356625753,0.287607669,0.431411503,CLL
68.33333333,1628,167.3333333,40,0.020664791,0.030997187,0.023955081,0.035932621,0.03356272,0.05034408,CLL
68.33333333,1628,167.3333333,50,0.061533391,0.092300087,0.061141431,0.091712147,0.124156045,0.186234067,CLL
68.33333333,1628,167.3333333,56,0.134511359,0.201767038,0.137196482,0.205794723,0.213527592,0.320291387,CLL
68.33333333,1628,175,40,0.007924557,0.011886835,0.007873535,0.011810303,0.020232737,0.030349106,CLL
68.33333333,1628,175,50,0.041245043,0.061867565,0.040591061,0.060886592,0.031317675,0.046976513,CLL
68.33333333,1628,175,56,0.061917561,0.092876341,0.062073953,0.09311093,0.067997606,0.101996409,CLL
68.33333333,1628,181.5,40,0.024485111,0.036727667,0.028159738,0.042239606,0.024886429,0.037329644,CLL
68.33333333,1628,181.5,50,0.03292191,0.049382865,0.034208953,0.05131343,0.039793558,0.059690337,CLL
68.33333333,1628,181.5,56,0.073343647,0.11001547,0.080745732,0.121118598,0.074533207,0.11179981,CLL
68.33333333,1628,188,40,0.007342398,0.011013597,0.00505501,0.007582515,0.007002473,0.010503709,CLL
68.33333333,1628,188,50,0.0130472,0.0195708,0.012803408,0.019205113,0.003723919,0.005585879,CLL
68.33333333,1628,188,56,0.059399792,0.089099688,0.067647079,0.101470618,0.033702495,0.050553742,CLL
68.33333333,1722,152,40,0.019990921,0.029986382,0.0222013,0.03330195,0.026929617,0.040394425,CLL
68.33333333,1722,152,50,0.043466609,0.065199913,0.107246494,0.16086974,0.160323845,0.240485767,CLL
68.33333333,1722,152,56,0.15736644,0.23604966,0.162720269,0.244080404,0.378157819,0.567236729,CLL
68.33333333,1722,159.6666667,40,0.04480031,0.067200465,0.046594838,0.069892258,0.039795312,0.059692967,CLL
68.33333333,1722,159.6666667,50,0.118185206,0.177277808,0.114351168,0.171526751,0.185976449,0.278964673,CLL
68.33333333,1722,159.6666667,56,0.230341996,0.345512994,0.229836993,0.34475549,0.330059535,0.495089303,CLL
68.33333333,1722,167.3333333,40,0.017069227,0.02560384,0.023751802,0.035627702,0.039664173,0.05949626,CLL
68.33333333,1722,167.3333333,50,0.09089943,0.136349146,0.092968624,0.139452936,0.132780098,0.199170147,CLL
68.33333333,1722,167.3333333,56,0.189256831,0.283885246,0.201746938,0.302620408,0.221229586,0.331844379,CLL
68.33333333,1722,175,40,0.01192081,0.017881215,0.018684506,0.02802676,0.029089034,0.04363355,CLL
68.33333333,1722,175,50,0.055785689,0.083678533,0.033172627,0.049758941,0.045886079,0.068829119,CLL
68.33333333,1722,175,56,0.086921009,0.130381514,0.089430486,0.134145729,0.091894663,0.137841994,CLL
68.33333333,1722,181.5,40,0.01000464,0.015006959,0.010327637,0.015491456,0.025834918,0.038752377,CLL
68.33333333,1722,181.5,50,0.046107888,0.069161832,0.046460867,0.0696913,0.048403069,0.072604603,CLL
68.33333333,1722,181.5,56,0.072138243,0.108207364,0.078273484,0.117410226,0.091676013,0.137514019,CLL
68.33333333,1722,188,40,0.007834792,0.011752188,0.008006275,0.012009412,0.008466601,0.012699902,CLL
68.33333333,1722,188,50,0.009196934,0.013795401,0.012405123,0.018607685,0.007765103,0.011647655,CLL
68.33333333,1722,188,56,0.020472758,0.030709137,0.019954739,0.029932109,0.038713939,0.058070908,CLL
68.33333333,1816,152,40,0.057965435,0.086948153,0.059966466,0.089949699,0.069818544,0.104727817,CLL
68.33333333,1816,152,50,0.141808388,0.212712582,0.146712386,0.220068579,0.244235364,0.366353045,CLL
68.33333333,1816,152,56,0.384627801,0.576941702,0.388859908,0.583289863,0.457473145,0.686209718,CLL
68.33333333,1816,159.6666667,40,0.034699678,0.052049518,0.0341869,0.051280349,0.077543512,0.116315268,CLL
68.33333333,1816,159.6666667,50,0.129260617,0.193890926,0.130350504,0.195525757,0.246855109,0.370282663,CLL
68.33333333,1816,159.6666667,56,0.282809158,0.424213738,0.285267975,0.427901962,0.362302962,0.543454442,CLL
68.33333333,1816,167.3333333,40,0.036211789,0.054317683,0.043330683,0.064996025,0.061622395,0.092433593,CLL
68.33333333,1816,167.3333333,50,0.243135071,0.364702607,0.182458963,0.273688444,0.15969633,0.239544494,CLL
68.33333333,1816,167.3333333,56,0.182731113,0.274096669,0.188315935,0.282473902,0.235700898,0.353551347,CLL
68.33333333,1816,175,40,0.010976613,0.016464919,0.011564732,0.017347097,0.033568144,0.050352216,CLL
68.33333333,1816,175,50,0.024908411,0.037362616,0.031215775,0.046823662,0.066085966,0.09912895,CLL
68.33333333,1816,175,56,0.089894471,0.134841707,0.124412628,0.186618943,0.12431193,0.186467895,CLL
68.33333333,1816,181.5,40,0.016054392,0.024081588,0.016035974,0.024053961,0.026759088,0.040138632,CLL
68.33333333,1816,181.5,50,0.051092982,0.076639473,0.049362421,0.074043632,0.059922429,0.089883643,CLL
68.33333333,1816,181.5,56,0.271756288,0.407634432,0.132447876,0.198671814,0.109920576,0.164880864,CLL
68.33333333,1816,188,40,0,0,0,0,0.011318008,0.016977012,CLL
68.33333333,1816,188,50,0.017860293,0.02679044,0.018712938,0.028069407,0.017669776,0.026504663,CLL
68.33333333,1816,188,56,0.031068327,0.046602491,0.031465978,0.047198967,0.048403906,0.072605859,CLL
78,1440,152,40,0.022849262,0.034273893,0.022550285,0.033825427,0.015806198,0.023709297,CLL
78,1440,152,50,0.118218126,0.177327189,0.215079179,0.322618768,0.253676137,0.380514205,CLL
78,1440,152,56,0.102219261,0.153328892,0.102730648,0.154095971,0.4876305,0.731445749,CLL
78,1440,159.6666667,40,0.028310239,0.042465359,0.0310179,0.046526849,0.036569118,0.054853678,CLL
78,1440,159.6666667,50,0.10422127,0.156331905,0.104218359,0.156327539,0.212733183,0.319099775,CLL
78,1440,159.6666667,56,0.1939929,0.29098935,0.1936793,0.29051895,0.325598452,0.488397678,CLL
78,1440,167.3333333,40,0.022735298,0.034102947,0.021356285,0.032034427,0.035789669,0.053684503,CLL
78,1440,167.3333333,50,0.091334982,0.137002473,0.109819422,0.164729133,0.122411627,0.18361744,CLL
78,1440,167.3333333,56,0.125383279,0.188074918,0.131368818,0.197053227,0.224708618,0.337062927,CLL
78,1440,175,40,0.008036733,0.012055099,0.00824821,0.012372315,0.017525792,0.026288688,CLL
78,1440,175,50,0.015803254,0.023704881,0.015445769,0.023168653,0.030727245,0.046090868,CLL
78,1440,175,56,0.031664803,0.047497204,0.034865282,0.052297922,0.087571716,0.131357574,CLL
78,1534,152,40,0.020061612,0.030092418,0.013687491,0.020531237,0.016812086,0.025218129,CLL
78,1534,152,50,0.043348372,0.065022558,0.043065369,0.064598054,0.317567522,0.476351283,CLL
78,1534,152,56,0.172850654,0.259275981,0.182224137,0.273336205,0.685175656,1.027763483,CLL
78,1534,159.6666667,40,0.046530366,0.069795549,0.0477615,0.07164225,0.055821138,0.083731706,CLL
78,1534,159.6666667,50,0.12796052,0.191940779,0.158192889,0.237289333,0.252912177,0.379368266,CLL
78,1534,159.6666667,56,0.224227615,0.336341422,0.216491182,0.324736773,0.413316506,0.619974759,CLL
78,1534,167.3333333,40,0.043787181,0.065680772,0.044457972,0.066686958,0.039465374,0.059198062,CLL
78,1534,167.3333333,50,0.080302917,0.120454375,0.078079001,0.117118501,0.146898952,0.220348429,CLL
78,1534,167.3333333,56,0.154403361,0.231605041,0.150612982,0.225919473,0.224606594,0.336909891,CLL
